Brand Name,Meal Type,item_name,Calories,Protein_values,Total Fat_values,Total Carbohydrate_values,carbs_calories,protein_calories,fat_calories,f_c_p,pct_fat,pct_carbs,pct_protein,Source URL
Devour,Frozen Meals,"Italian Sausage Lasagna, frozen",470,25.0,23.0,41.0,164.0,100.0,207.0,471.0,0.4394904458598726,0.3481953290870488,0.21231422505307856,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-italian-sausage-lasagna-frozen/QRcxk6BbRcGb9fkg9xkPQw
Devour,Frozen Meals,"Chicken Enchiladas Suiza, frozen",460,20.0,18.0,55.0,220.0,80.0,162.0,462.0,0.35064935064935066,0.47619047619047616,0.17316017316017315,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-chicken-enchiladas-suiza-frozen/-U-uEE8tS1qa1fpcCViusw
Devour,Frozen Meals,"Pesto Ravioli with Spicy Italian Sausage, frozen",670,29.0,37.0,55.0,220.0,116.0,333.0,669.0,0.4977578475336323,0.32884902840059793,0.17339312406576982,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-pesto-ravioli-with-spicy-italian-sausage-frozen/IuaYi4b0TwWlfv1UzYde_g
Jimmy Dean,"Franks, Wieners & Sausages","Premium, Pork Mild Country Sausage, cooked",180,9.0,15.0,1.0,4.0,36.0,135.0,175.0,0.7714285714285715,0.022857142857142857,0.2057142857142857,https://www.calorieking.com/us/en/foods/f/calories-in-franks-wieners-sausages-premium-pork-mild-country-sausage-cooked/2-BVMEJeSrONL9EJTqTSCQ
Jimmy Dean,Breakfasts: Frozen & Packaged,"Sausage, Egg & Cheese Biscuit Sandwich",410,12.0,29.0,26.0,104.0,48.0,261.0,413.0,0.6319612590799032,0.25181598062953997,0.1162227602905569,https://www.calorieking.com/us/en/foods/f/calories-in-breakfasts-frozen-packaged-sausage-egg-cheese-biscuit-sandwich/t2wr_ZlKSCKL2fqvyVv9gA
Jimmy Dean,Breakfasts: Frozen & Packaged,Meat Lovers Breakfast Bowl,460,24.0,33.0,17.0,68.0,96.0,297.0,461.0,0.6442516268980477,0.1475054229934924,0.20824295010845986,https://www.calorieking.com/us/en/foods/f/calories-in-breakfasts-frozen-packaged-meat-lovers-breakfast-bowl/DwBK_rV3SXuJLEZ297FDaQ
Jimmy Dean,Breakfasts: Frozen & Packaged,Ham & Cheese Croissant Sandwich,260,11.0,12.0,27.0,108.0,44.0,108.0,260.0,0.4153846153846154,0.4153846153846154,0.16923076923076924,https://www.calorieking.com/us/en/foods/f/calories-in-breakfasts-frozen-packaged-ham-cheese-croissant-sandwich/3wq5KFPoTjiH9lcwsccGig
Macaroni & Cheese (Kraft),Packaged Meals,"Easy Mac Original Macaroni & Cheese Dinner, microwaveable",230,7.0,4.0,42.0,168.0,28.0,36.0,232.0,0.15517241379310345,0.7241379310344828,0.1206896551724138,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-easy-mac-original-macaroni-cheese-dinner-microwaveable/XbMG4kDnQB-OVQTkC28oMg
Macaroni & Cheese (Kraft),Packaged Meals,"Deluxe Original Cheddar Macaroni & Cheese Dinner, dry",320,12.0,10.0,45.0,180.0,48.0,90.0,318.0,0.2830188679245283,0.5660377358490566,0.1509433962264151,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-deluxe-original-cheddar-macaroni-cheese-dinner-dry/ty_9mvQQRsOWG2g8wT79GQ
Macaroni & Cheese (Kraft),Packaged Meals,"Easy Mac Original Cheesy Made Easy Macaroni & Cheese Dinner, dry",215,6.5,3.0,13.5,54.0,26.0,27.0,107.0,0.2523364485981308,0.5046728971962616,0.24299065420560748,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-easy-mac-original-cheesy-made-easy-macaroni-cheese-dinner-dry/7p3HzwP7RpiG5w9SnwCp6g
Macaroni & Cheese (Kraft),Packaged Meals,"The Cheesiest Original Flavor Macaroni & Cheese Dinner, dry",260,10.0,3.5,47.0,188.0,40.0,31.5,259.5,0.12138728323699421,0.7244701348747592,0.15414258188824662,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-the-cheesiest-original-flavor-macaroni-cheese-dinner-dry/N6BPBJBcS1uZqlMZleKZAg
Macaroni & Cheese (Kraft),Packaged Meals,"Spirals Macaroni & Cheese Dinner, dry",260,10.0,3.5,47.0,188.0,40.0,31.5,259.5,0.12138728323699421,0.7244701348747592,0.15414258188824662,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-spirals-macaroni-cheese-dinner-dry/E33KCUEURCu6oV6HhhlSFw
Michelina's,Frozen Meals,"Budget Gourmet, Classics, Angel Hair Pasta in Meat Sauce",290,11.0,5.0,48.0,192.0,44.0,45.0,281.0,0.1601423487544484,0.6832740213523132,0.15658362989323843,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-budget-gourmet-classics-angel-hair-pasta-in-meat-sauce/8I6ZC7O9Tom1cvxiqWHdpw
Michelina's,Frozen Meals,"Authentico, Pop 'n Chicken",340,10.0,16.0,38.0,152.0,40.0,144.0,336.0,0.42857142857142855,0.4523809523809524,0.11904761904761904,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-authentico-pop-n-chicken/bZ4htZIrQi6GJnp8s8VmBg
Michelina's,Frozen Meals,"Budget Gourmet, Premium, Chicken Fried Rice",350,14.0,6.0,57.0,228.0,56.0,54.0,338.0,0.15976331360946747,0.6745562130177515,0.16568047337278108,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-budget-gourmet-premium-chicken-fried-rice/S80Jd0PPSXCztrNrdFgAjA
Michelina's,Frozen Meals,"Egg Rolls, Chicken",170,5.0,7.0,22.0,88.0,20.0,63.0,171.0,0.3684210526315789,0.5146198830409356,0.11695906432748537,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-egg-rolls-chicken/8H1OKw9-RYmv3D8yeH2u6A
Michelina's,Frozen Meals,"Lean Gourmet, Mandarin Chicken",260,9.0,3.0,46.0,184.0,36.0,27.0,247.0,0.10931174089068826,0.7449392712550608,0.145748987854251,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-lean-gourmet-mandarin-chicken/1QhAIe57TL-G8oQR17iiig
Michelina's,Frozen Meals,"Budget Gourmet, Premium, Meatloaf",370,13.0,21.0,25.0,100.0,52.0,189.0,341.0,0.5542521994134897,0.2932551319648094,0.15249266862170088,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-budget-gourmet-premium-meatloaf/4O7U3RtbREKbjRW7tEx3qQ
Michelina's,Frozen Pizzas,"Authentico, Roasted Garlic Chicken",360,13.0,16.0,41.0,164.0,52.0,144.0,360.0,0.4,0.45555555555555555,0.14444444444444443,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-pizzas-authentico-roasted-garlic-chicken/qPfTuQQSQBGOGX6ydmzI0g
Michelina's,Frozen Meals,"Zap'ems, Penne & Italian Sausage",280,10.0,7.0,41.0,164.0,40.0,63.0,267.0,0.23595505617977527,0.6142322097378277,0.149812734082397,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-zapems-penne-italian-sausage/2B_fdErVRSyLypXPn4DGZA
Michelina's,Frozen Meals,"Budget Gourmet, Premium, Lasagna w. Meat Sauce",340,17.0,9.0,52.0,208.0,68.0,81.0,357.0,0.226890756302521,0.5826330532212886,0.19047619047619047,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-budget-gourmet-premium-lasagna-w-meat-sauce/JQg-ATwIQRKbwaKGJL6cwg
Michelina's,Frozen Meals,"Authentico, Lasagna Alfredo",340,12.0,15.0,38.0,152.0,48.0,135.0,335.0,0.40298507462686567,0.4537313432835821,0.14328358208955225,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-authentico-lasagna-alfredo/_jCLzxIlQQGrivPdweHW8A
Michelina's,Frozen Meals,"Lean Gourmet, Macaroni & Cheese",270,10.0,3.5,47.0,188.0,40.0,31.5,259.5,0.12138728323699421,0.7244701348747592,0.15414258188824662,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-lean-gourmet-macaroni-cheese/Az8o4eGDQu2seayxzbLRaA
Jell-O,Puddings,Sugar-Free Chocolate Pudding Snack,60,1.0,1.5,3.0,12.0,4.0,13.5,29.5,0.4576271186440678,0.4067796610169492,0.13559322033898305,https://www.calorieking.com/us/en/foods/f/calories-in-puddings-sugar-free-chocolate-pudding-snack/JdjcW2B4TIea-1xUl5WTyQ
Luby's,Desserts,Jell-O,160,2.0,0.0,38.0,152.0,8.0,0.0,160.0,0.0,0.95,0.05,https://www.calorieking.com/us/en/foods/f/calories-in-desserts-jell-o/MXx86_4ATWmrAOy7VpuYNw
Souper Salad,Desserts,Sugar Free Jell-O,10,2.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,https://www.calorieking.com/us/en/foods/f/calories-in-desserts-sugar-free-jell-o/GpGDzjhdQ2mroQw5wf6TgQ
Jenny Craig,Frozen Meals,"Dinner, Chicken Fettuccine, frozen",250,17.0,7.0,29.0,116.0,68.0,63.0,247.0,0.2550607287449393,0.46963562753036436,0.27530364372469635,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-dinner-chicken-fettuccine-frozen/kVghs8aDRJ682BosKSClYw
Healthy Choice,Soups,"Country Vegetable Soup, microwaveable bowl",100,4.0,0.0,20.0,80.0,16.0,0.0,96.0,0.0,0.8333333333333334,0.16666666666666666,https://www.calorieking.com/us/en/foods/f/calories-in-soups-country-vegetable-soup-microwaveable-bowl/hlNPwVa_T-icSWbKbZ5NVw+
Healthy Choice,Frozen Meals,"Cafe Steamers, General Tso's Spicy Chicken, frozen",290,16.0,3.5,47.0,188.0,64.0,31.5,283.5,0.1111111111111111,0.6631393298059964,0.2257495590828924,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-cafe-steamers-general-tsos-spicy-chicken-frozen/OxQI0GyNQBqhMjIJiz5C-w
Healthy Choice,Soups,"Chicken & Dumplings Soup, canned",150,8.0,3.0,22.0,88.0,32.0,27.0,147.0,0.1836734693877551,0.5986394557823129,0.21768707482993196,https://www.calorieking.com/us/en/foods/f/calories-in-soups-chicken-dumplings-soup-canned/qzJLwp4mSQCVWEslF009NA
Healthy Choice,Frozen Meals,"Cafe Steamers, Honey Glazed Turkey & Sweet Potatoes, frozen",240,14.0,1.5,42.0,168.0,56.0,13.5,237.5,0.056842105263157895,0.7073684210526315,0.23578947368421052,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-cafe-steamers-honey-glazed-turkey-sweet-potatoes-frozen/46N_dWdrSDKlsL47q00xTA
Healthy Choice,Frozen Meals,"Cafe Steamers, Beef Teriyaki, frozen",280,15.0,5.0,42.0,168.0,60.0,45.0,273.0,0.16483516483516483,0.6153846153846154,0.21978021978021978,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-cafe-steamers-beef-teriyaki-frozen/FD586gJgSfKqPsmYocVZ2A
Healthy Choice,Soups,"Vegetable Beef Soup, canned",130,8.0,1.5,20.0,80.0,32.0,13.5,125.5,0.10756972111553785,0.6374501992031872,0.2549800796812749,https://www.calorieking.com/us/en/foods/f/calories-in-soups-vegetable-beef-soup-canned/9uwc7na-RfGpNlOURkxjLA
Healthy Choice,Frozen Meals,"Complete Meals, Beef Pot Roast, frozen",250,17.0,6.0,32.0,128.0,68.0,54.0,250.0,0.216,0.512,0.272,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-complete-meals-beef-pot-roast-frozen/Q6pUKbYcRt-d2M9icbJWHw
Healthy Choice,Frozen Meals,"Simply Steamers, Grilled Basil Chicken, frozen",230,19.0,6.0,25.0,100.0,76.0,54.0,230.0,0.23478260869565218,0.43478260869565216,0.33043478260869563,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-simply-steamers-grilled-basil-chicken-frozen/_ticqUA_RxuiJ7TROLI-XA
Healthy Choice,Frozen Meals,"Power Bowl, Cuban-Inspired Pork, frozen",340,20.0,8.0,46.0,184.0,80.0,72.0,336.0,0.21428571428571427,0.5476190476190477,0.23809523809523808,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-power-bowl-cuban-inspired-pork-frozen/w8hmRbuWRVqC5DAiq0J4vw
Healthy Choice,Frozen Meals,"Simply Steamers, Beef & Broccoli, frozen",280,22.0,7.0,32.0,128.0,88.0,63.0,279.0,0.22580645161290322,0.45878136200716846,0.3154121863799283,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-simply-steamers-beef-broccoli-frozen/ZHkEoQpfRHuMewnDboX0zQ
Healthy Choice,Frozen Meals,"Complete Meals, Lemon Pepper Fish, frozen",330,14.0,4.0,58.0,232.0,56.0,36.0,324.0,0.1111111111111111,0.7160493827160493,0.1728395061728395,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-complete-meals-lemon-pepper-fish-frozen/yixorIXwTfudRIC0bwV7RQ
Healthy Choice,Frozen Meals,"Cafe Steamers, Asian Potstickers, frozen",340,7.0,3.0,70.0,280.0,28.0,27.0,335.0,0.08059701492537313,0.835820895522388,0.08358208955223881,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-cafe-steamers-asian-potstickers-frozen/M1-kvHDuR3ivUkhozsF9nA
Healthy Choice,Frozen Meals,"Cafe Steamers, Sweet Sesame Chicken, frozen",300,16.0,6.0,43.0,172.0,64.0,54.0,290.0,0.18620689655172415,0.593103448275862,0.2206896551724138,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-cafe-steamers-sweet-sesame-chicken-frozen/oeULnGWmQKuyTXXStdT0EQ
Healthy Choice,Frozen Meals,"Simply Steamers, Grilled Chicken & Broccoli Alfredo",190,28.0,5.0,8.0,32.0,112.0,45.0,189.0,0.23809523809523808,0.1693121693121693,0.5925925925925926,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-simply-steamers-grilled-chicken-broccoli-alfredo/gDrQjTp5Qg2w8GPkSRvnww
Healthy Choice,Frozen Meals,"Classics, Golden Roasted Turkey Breast, frozen",250,18.0,4.5,33.0,132.0,72.0,40.5,244.5,0.1656441717791411,0.5398773006134969,0.294478527607362,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-classics-golden-roasted-turkey-breast-frozen/XTjEXi2dTHW2ANRDIIrM8Q
Healthy Choice,Frozen Meals,"Simply Steamers, Grilled Chicken Marsala, frozen",180,17.0,3.0,21.0,84.0,68.0,27.0,179.0,0.15083798882681565,0.4692737430167598,0.37988826815642457,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-simply-steamers-grilled-chicken-marsala-frozen/XcPt0QVhRiG3194BIrDtkA
Healthy Choice,Frozen Meals,"Cafe Steamers, Pineapple Chicken, frozen",290,16.0,4.5,45.0,180.0,64.0,40.5,284.5,0.14235500878734622,0.632688927943761,0.22495606326889278,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-cafe-steamers-pineapple-chicken-frozen/tytKT7zVS86KsYV-l115aA
Healthy Choice,Frozen Meals,"Cafe Steamers, Beef Merlot, frozen",180,15.0,4.0,20.0,80.0,60.0,36.0,176.0,0.20454545454545456,0.45454545454545453,0.3409090909090909,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-cafe-steamers-beef-merlot-frozen/nkFyFAYwTlWemb82XSk7Rg
Healthy Choice,Frozen Meals,"Baked, Lasagna, with Meat Sauce, frozen",280,18.0,5.0,39.0,156.0,72.0,45.0,273.0,0.16483516483516483,0.5714285714285714,0.26373626373626374,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-baked-lasagna-with-meat-sauce-frozen/Ku4x3_jeS2KMVqShd0SgEg
Healthy Choice,Frozen Meals,"Baked, Lasagna, with Meat Sauce, frozen",280,18.0,5.0,39.0,156.0,72.0,45.0,273.0,0.16483516483516483,0.5714285714285714,0.26373626373626374,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-baked-lasagna-with-meat-sauce-frozen/Ku4x3_jeS2KMVqShd0SgEg
Healthy Choice,Frozen Meals,"Power Bowl, Chicken Sausage & Barley Bowl",340,16.0,7.0,52.0,208.0,64.0,63.0,335.0,0.1880597014925373,0.6208955223880597,0.191044776119403,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-power-bowl-chicken-sausage-barley-bowl/RcPB0diJSACVuGIRcja-5w
Healthy Choice,Frozen Meals,"Cafe Steamers, Grilled Chicken Pesto, with Vegetables, frozen",290,20.0,7.0,36.0,144.0,80.0,63.0,287.0,0.21951219512195122,0.5017421602787456,0.2787456445993031,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-cafe-steamers-grilled-chicken-pesto-with-vegetables-frozen/mTD5D40fTcKp4eC98YA4Xg
Lean Cuisine,Frozen Meals,"Comfort, Roasted Turkey Breast With Savory Herb Dressing And Cinnamon Apples",290,15.0,4.0,48.0,192.0,60.0,36.0,288.0,0.125,0.6666666666666666,0.20833333333333334,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-comfort-roasted-turkey-breast-with-savory-herb-dressing-and-cinnamon-apples/H_0inqazTEaa5Rd22uCl_g
Lean Cuisine,Frozen Meals,"Favorites, Alfredo Pasta with Chicken & Broccoli",280,17.0,4.0,45.0,180.0,68.0,36.0,284.0,0.1267605633802817,0.6338028169014085,0.23943661971830985,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-favorites-alfredo-pasta-with-chicken-broccoli/UNkSRi_mQj6ljHhA0KxN6g
Lean Cuisine,Frozen Meals,"Favorites, Lasagna with Meat Sauce",320,18.0,8.0,45.0,180.0,72.0,72.0,324.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-favorites-lasagna-with-meat-sauce/7G-wa6wYSPuYtfTWbbdocg
Lean Cuisine,Frozen Meals,"Comfort, Salisbury Steak With Macaroni & Cheese",280,23.0,8.0,28.0,112.0,92.0,72.0,276.0,0.2608695652173913,0.4057971014492754,0.3333333333333333,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-comfort-salisbury-steak-with-macaroni-cheese/qzfDsiyYRr2F0UErV15HoQ
Lean Cuisine,Frozen Pizzas,"Comfort, Supreme Pizza",400,16.0,10.0,59.0,236.0,64.0,90.0,390.0,0.23076923076923078,0.6051282051282051,0.1641025641025641,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-pizzas-comfort-supreme-pizza/UfXjxHHOS2KtX2ywTWezsg
Lean Cuisine,Frozen Meals,"Comfort, Chicken Parmesan",340,18.0,9.0,46.0,184.0,72.0,81.0,337.0,0.2403560830860534,0.5459940652818991,0.21364985163204747,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-comfort-chicken-parmesan/hobVjlTuQMC9DH0YMnBRoA
Lean Cuisine,Frozen Meals,"Favorites, Chicken Enchilada Suiza",280,10.0,4.0,51.0,204.0,40.0,36.0,280.0,0.12857142857142856,0.7285714285714285,0.14285714285714285,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-favorites-chicken-enchilada-suiza/mz6lKvGTSPSrdAorU-bvlA
Lean Cuisine,Frozen Meals,"Favorites, Asian Style Pot Stickers",280,9.0,4.0,52.0,208.0,36.0,36.0,280.0,0.12857142857142856,0.7428571428571429,0.12857142857142856,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-favorites-asian-style-pot-stickers/vlhsMwPuQFuEIN4S9rh76w
Lean Cuisine,Packaged Meals,"Marketplace, Vermont White Cheddar Mac & Cheese",250,14.0,6.0,35.0,140.0,56.0,54.0,250.0,0.216,0.56,0.224,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-marketplace-vermont-white-cheddar-mac-cheese/Wki2Gbk1TwizkDFY-MfEQg
Lean Cuisine,Frozen Meals,"Comfort, Meatloaf with Mashed Potatoes",240,20.0,7.0,25.0,100.0,80.0,63.0,243.0,0.25925925925925924,0.411522633744856,0.3292181069958848,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-comfort-meatloaf-with-mashed-potatoes/ymhPOq1FRECKXvKNLHff8A
Lean Cuisine,"Pasta, Spaghetti, Macaroni","Marketplace, Spinach Artichoke Ravioli",280,12.0,7.0,41.0,164.0,48.0,63.0,275.0,0.2290909090909091,0.5963636363636363,0.17454545454545456,https://www.calorieking.com/us/en/foods/f/calories-in-pasta-spaghetti-macaroni-marketplace-spinach-artichoke-ravioli/WArGDhlMREK6IfBWWLFyJQ
Lean Cuisine,Frozen Meals,"Marketplace, Butternut Squash Ravioli",260,9.0,4.0,46.0,184.0,36.0,36.0,256.0,0.140625,0.71875,0.140625,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-marketplace-butternut-squash-ravioli/xGGngIFVRVmh4RVLNgSybg
Lean Cuisine,Frozen Meals,"Comfort, Chicken Carbonara",330,22.0,9.0,39.0,156.0,88.0,81.0,325.0,0.24923076923076923,0.48,0.27076923076923076,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-comfort-chicken-carbonara/l7UC9ahIRICowYlBFJXwOA
Lean Cuisine,Frozen Pizzas,"Craveables, Four Cheese Pizza",380,19.0,7.0,60.0,240.0,76.0,63.0,379.0,0.1662269129287599,0.633245382585752,0.20052770448548812,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-pizzas-craveables-four-cheese-pizza/gU2Pf0Z8QKOqQIXA3CQ0jA
Lean Cuisine,Frozen Meals,"Origins, Coconut Chickpea Curry",260,11.0,7.0,38.0,152.0,44.0,63.0,259.0,0.24324324324324326,0.5868725868725869,0.16988416988416988,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-origins-coconut-chickpea-curry/Bawdq_LGT6GyGVkEG2XC7g
Lean Cuisine,Frozen Meals,"Favorites, Spaghetti with Meat Sauce",310,15.0,4.0,53.0,212.0,60.0,36.0,308.0,0.11688311688311688,0.6883116883116883,0.19480519480519481,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-favorites-spaghetti-with-meat-sauce/AaU-p5utRymeR8x9hbwwgQ
Lean Cuisine,Frozen Meals,"Origins, Mushroom & Vegetable Shepherd's Pie",150,6.0,3.0,25.0,100.0,24.0,27.0,151.0,0.17880794701986755,0.6622516556291391,0.15894039735099338,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-origins-mushroom-vegetable-shepherds-pie/s_PqbQ-rSYKmZSMbeD0hig
Lean Cuisine,Frozen Meals,"Comfort, Baked Chicken with Savory Stuffing & Mashed Potatoes",260,16.0,8.0,30.0,120.0,64.0,72.0,256.0,0.28125,0.46875,0.25,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-comfort-baked-chicken-with-savory-stuffing-mashed-potatoes/qYsKyhTwRqeJb_wXvMgVgQ
Lean Cuisine,Frozen Meals,"Favorites, Classic Five Cheese Lasagna, frozen",350,20.0,7.0,51.0,204.0,80.0,63.0,347.0,0.18155619596541786,0.5878962536023055,0.23054755043227665,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-favorites-classic-five-cheese-lasagna-frozen/QjbllZcpR9CqZ2JgQcIIWA
Lean Cuisine,Frozen Meals,"Comfort, Garlic Chicken Spring Rolls",180,7.0,8.0,21.0,84.0,28.0,72.0,184.0,0.391304347826087,0.45652173913043476,0.15217391304347827,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-comfort-garlic-chicken-spring-rolls/Dtp5THJqTniNIMmiu2zfkA
Lean Cuisine,Frozen Meals,"Favorites, Fettuccini Alfredo",260,9.0,5.0,45.0,180.0,36.0,45.0,261.0,0.1724137931034483,0.6896551724137931,0.13793103448275862,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-favorites-fettuccini-alfredo/2ri5RclXT3KregEkUaFtnw
Lean Cuisine,Frozen Meals,"Marketplace, Sweet & Sour Chicken With Rice",300,16.0,3.0,51.0,204.0,64.0,27.0,295.0,0.09152542372881356,0.6915254237288135,0.21694915254237288,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-marketplace-sweet-sour-chicken-with-rice/gjfDAd2hS2WPXfI2sSva9w
Lean Cuisine,Frozen Meals,"Origins, Tortellini with Red Pepper Sauce",300,12.0,8.0,44.0,176.0,48.0,72.0,296.0,0.24324324324324326,0.5945945945945946,0.16216216216216217,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-origins-tortellini-with-red-pepper-sauce/EMDtJWgsQ6Sk1W2hHBT_Gw
Lean Cuisine,Frozen Meals,"Origins, Sicilian-Style Pesto with Lentil Pasta",320,15.0,8.0,47.0,188.0,60.0,72.0,320.0,0.225,0.5875,0.1875,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-origins-sicilian-style-pesto-with-lentil-pasta/0W11S7kuSWCW5kYmGtr69A
